approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,kl_coef,mutual_info_coef,mutual_info_coef1,mutual_info_loss,mutual_info_loss1,nupdates,policy_entropy,policy_loss,serial_timesteps,student_ps,student_ps_coef,student_ps_loss,time_elapsed,total_timesteps,value_loss,vf_student_ps,vf_student_ps_coef,vf_student_ps_loss
0.03193205,0.4017578,1000.0,5386.7502816666665,0.2442936897277832,244,0.10000026,0.5,0.5,-8.751277,-7.6012177,737,-11.1415825,-0.050654262,1509376,0.93887615,0.33826995,0.06439179,6079.858453989029,1509376,0.093641125,0.95847666,0.06765367,0.042417716
0.03230791,0.41098633,671.6666666666666,3414.2404423333337,0.3382694125175476,244,0.10000026,0.5,0.5,-8.631899,-7.7204084,738,-11.150446,-0.056146055,1511424,0.9393285,0.33940846,0.06388814,6088.241790533066,1511424,0.08749932,0.9586996,0.06788133,0.042184774
0.032728788,0.42592773,1000.0,5270.0756135,0.2541491389274597,241,0.10000026,0.5,0.5,-8.7394,-7.5766344,739,-11.166717,-0.054315418,1513472,0.93981206,0.34054607,0.06334975,6096.717046499252,1513472,0.09198395,0.9589038,0.068109475,0.04197188
0.03340576,0.43720704,1000.0,5214.910579,0.2597774267196655,245,0.10000026,0.5,0.5,-8.663766,-7.6282415,740,-11.176423,-0.05869166,1515520,0.9402377,0.34168455,0.06287705,6105.0763437747955,1515520,0.09008019,0.9591054,0.068337046,0.041761052
0.033663787,0.4095215,1000.0,5274.221798500001,0.21136534214019775,240,0.10000026,0.5,0.5,-8.740177,-7.6105804,741,-11.1953125,-0.04882557,1517568,0.9407463,0.34282514,0.062312733,6113.585872411728,1517568,0.09032963,0.95930785,0.0685652,0.041550085
0.03139303,0.41411132,1000.0,5276.6865395,0.252208411693573,241,0.10000026,0.5,0.5,-8.73992,-7.661792,742,-11.208894,-0.05527103,1519616,0.9412878,0.3439636,0.061711837,6122.060137271881,1519616,0.09055354,0.9595106,0.06879251,0.041338876
0.029385492,0.3966797,1000.0,5262.7653695,0.26343148946762085,240,0.10000026,0.5,0.5,-8.687696,-7.7492514,743,-11.210476,-0.05281847,1521664,0.9417547,0.34510207,0.06119396,6130.565766811371,1521664,0.08932762,0.95971537,0.06902058,0.041124903
0.03064451,0.40541992,692.3333333333334,3552.9006803333336,0.2626613974571228,239,0.10000026,0.5,0.5,-8.749022,-7.5734243,744,-11.203151,-0.057608813,1523712,0.94220245,0.34624264,0.06069817,6139.102557420731,1523712,0.08790727,0.9599164,0.069248214,0.040915556
0.03228592,0.40971678,1000.0,5232.108349,0.261624813079834,242,0.10000026,0.5,0.5,-8.64839,-7.706135,745,-11.212013,-0.05550573,1525760,0.9426835,0.34738117,0.06016626,6147.56174325943,1525760,0.08944523,0.96010846,0.06947586,0.040715195
0.033585284,0.4111328,669.3333333333334,3510.0835110000003,0.31911152601242065,238,0.10000026,0.5,0.5,-8.736705,-7.6283655,746,-11.226478,-0.054555304,1527808,0.9432823,0.3485188,0.059502684,6156.155709028244,1527808,0.08982442,0.96029377,0.06970401,0.04052225
